aon,total_mou,total_data_usage,segment,churn
665,2025.52,233.27,1,0
825,908.9399999999998,11351.9,3,0
1108,4804.85,0.0,1,0
346,780.0199999999998,0.0,1,0
936,13081.06,0.0,1,0
1335,6508.569999999999,0.0,1,0
2140,9966.4,0.0,2,0
1335,1158.65,1277.25,1,0
320,3050.520000000001,0.0,1,0
1253,6048.899999999999,633.51,1,0
678,20086.210000000006,1496.83,0,0
1525,2363.91,0.0,1,0
3245,8005.969999999997,7693.610000000001,3,0
195,3292.010000000001,0.0,1,0
1666,3641.390000000001,0.0,1,0
752,15067.5,0.0,0,0
410,8192.810000000001,6625.210000000001,3,0
685,11024.72,8.0,1,0
1900,2031.74,1074.0700000000002,2,0
439,2118.19,873.04,1,0
2284,1066.7999999999995,960.6,2,0
829,2528.4099999999994,803.55,1,0
188,2130.04,1567.4,1,0
273,3843.14,5495.22,1,0
1204,711.0899999999999,0.0,1,0
3427,29987.57999999999,0.0,0,0
529,3159.8500000000013,2.0,1,0
962,6783.929999999998,0.0,1,0
202,11944.78,4.0,1,0
1858,9358.559999999998,0.0,2,0
556,17193.78,1276.7600000000002,0,0
1479,665.79,0.0,1,0
838,10218.55,3.0,1,0
1204,3038.49,0.0,1,0
3355,10753.680000000002,0.0,2,0
193,1066.98,0.0,1,0
1828,4718.02,325.09,2,0
464,8911.919999999998,0.0,1,0
249,24221.23,4512.86,0,0
233,2655.43,0.0,1,0
471,15689.149999999998,7.0,0,0
271,5432.68,0.0,1,0
675,19184.86,316.85,0,0
662,6795.63,0.0,1,0
385,3564.4300000000003,28.29,1,0
1058,908.52,0.0,1,0
865,3540.5800000000004,251.07,1,0
341,1422.6499999999994,0.0,1,0
1515,2387.74,0.0,1,0
3651,3669.210000000001,0.0,2,0
389,12336.600000000006,0.0,1,0
2690,2618.940000000001,0.0,2,0
1652,3805.000000000002,23.36,1,0
2609,5607.600000000001,0.0,2,0
384,1935.96,0.0,1,0
621,2177.22,0.0,1,0
279,7635.580000000002,4629.879999999999,1,0
1229,12278.24,0.0,1,0
186,1399.1600000000003,1.0,1,0
362,3003.05,41.66,1,0
781,70851.47999999998,3.03,0,0
3197,6103.309999999999,659.8100000000001,2,0
933,7517.509999999999,2497.12,1,0
712,952.01,1143.42,1,0
3043,1604.2500000000002,2558.82,2,0
1292,7617.22,1.0,1,0
3121,8867.310000000003,0.0,2,0
373,1456.77,0.0,1,0
1358,6786.829999999998,299.2,1,0
842,4218.94,0.0,1,0
2761,5482.459999999997,0.0,2,0
2929,4444.79,560.34,2,0
327,9766.229999999994,358.08000000000004,1,0
2992,13386.55,0.0,2,0
2465,3165.8699999999994,2511.57,2,0
1569,1486.000000000001,692.57,1,0
2591,9891.090000000004,0.0,2,0
928,7875.420000000003,2.0,1,0
539,6216.999999999999,0.0,1,0
464,16949.14,0.0,0,0
625,740.9000000000002,0.0,1,0
876,4596.2300000000005,4.94,1,0
431,5385.639999999999,2255.8900000000003,1,0
346,21576.550000000003,0.0,0,0
228,54756.56,4808.15,0,0
1109,15532.459999999995,8.0,0,0
1988,21096.779999999995,14022.76,3,0
204,242.7,1967.07,1,0
938,3074.610000000001,0.0,1,0
2580,8871.87,0.0,2,0
338,1957.16,0.0,1,0
489,10593.11,0.0,1,0
253,17373.62,1420.2200000000005,0,0
700,0.0,0.0,1,1
897,5239.420000000001,281.88,1,0
478,2942.58,4657.18,1,0
2714,11710.079999999996,0.0,2,0
1066,13887.259999999998,12.0,1,0
1022,2442.0600000000004,5946.51,3,0
657,20375.869999999995,4.0,0,0
3044,8789.919999999996,0.0,2,0
3651,8737.699999999999,0.0,2,0
1065,3147.900000000001,704.72,1,0
668,97.27000000000002,1980.33,1,0
2317,4527.210000000002,1.0,2,0
813,8559.450000000003,6018.94,3,0
566,1211.5100000000002,251.23,1,0
2371,6641.4800000000005,3818.32,2,0
180,1530.9699999999998,2839.05,1,0
484,3768.55,0.0,1,0
2716,2150.7000000000003,0.0,2,0
363,11068.530000000004,0.0,1,0
1546,9517.759999999997,514.99,1,0
954,1840.8700000000008,233.27,1,0
541,5458.129999999998,3.0,1,0
747,3205.19,0.0,1,0
2342,7935.4,2488.9300000000003,2,0
1270,10720.009999999998,2717.61,1,0
454,2368.5800000000013,1.84,1,0
3078,2138.010000000001,0.0,2,0
713,2704.3300000000004,0.0,1,0
387,10064.889999999998,2358.89,1,0
431,1751.6299999999997,0.0,1,0
1597,14246.58,1593.63,0,0
2676,9359.27,53.22,2,0
889,10858.720000000005,1480.59,1,0
2712,6422.24,0.0,2,0
3092,1609.56,0.0,2,0
785,7093.699999999998,1086.48,1,0
560,2373.0600000000004,0.0,1,0
477,338.5999999999999,0.0,1,0
2791,1890.38,0.0,2,0
1840,1154.51,0.0,2,0
2302,18684.739999999994,0.0,0,0
646,8403.35,0.0,1,0
1500,7527.3600000000015,0.0,1,0
967,8513.269999999999,0.0,1,0
522,1841.73,0.0,1,0
860,1271.0,9634.89,3,0
492,4767.57,0.0,1,0
3461,4223.65,1104.26,2,0
297,848.3899999999996,750.73,1,0
658,4991.68,1.0,1,0
766,709.4300000000003,0.0,1,0
688,9965.040000000005,40.59,1,0
443,625.1,2472.26,1,0
1012,17304.560000000012,0.0,0,0
1449,857.7499999999999,0.0,1,0
577,2952.9999999999995,3118.02,1,0
235,11265.12,412.43,1,0
490,1337.89,2313.93,1,0
2332,3287.24,0.0,2,0
482,13762.87,330.06,1,0
671,13193.639999999992,7.0,1,0
1041,1721.66,0.0,1,0
2267,8778.299999999996,1.0,2,0
569,6641.780000000002,141.2,1,0
1161,8320.189999999995,0.0,1,0
489,13660.639999999998,0.0,1,0
2541,3169.5600000000004,0.0,2,0
870,29303.24,183.96,0,0
265,3340.3700000000003,0.0,1,0
956,2697.0400000000004,0.0,1,0
806,6470.32,0.0,1,0
3049,5020.589999999998,0.0,2,0
414,6231.5,0.0,1,0
2824,22582.78,3628.5,0,0
278,4249.81,6820.07,3,0
559,2334.330000000001,0.0,1,0
224,14892.129999999996,0.0,1,0
744,9501.520000000004,0.0,1,0
243,5608.749999999999,841.6,1,0
497,8993.369999999997,0.0,1,0
452,15807.92,1583.66,0,0
360,5922.499999999998,0.0,1,0
581,11967.799999999996,0.0,1,0
603,6181.47,2.0,1,0
494,8428.359999999999,0.0,1,0
280,3506.79,2.08,1,0
2088,3391.200000000001,0.0,2,0
2769,4240.529999999999,0.0,2,0
637,20280.98,3438.13,0,0
494,13744.510000000006,0.0,1,0
1056,9098.649999999996,0.0,1,0
339,6944.300000000001,0.0,1,0
1547,3437.7499999999995,121.81,1,0
812,4922.46,0.0,1,0
803,2268.01,2.49,1,0
466,7467.309999999999,0.0,1,0
319,13077.040000000005,0.0,1,0
315,7653.06,0.0,1,0
3651,8835.619999999999,269.57,2,0
781,2237.8200000000006,32.48,1,0
1070,1271.4600000000005,7175.29,3,0
290,371.53,1966.21,1,0
1591,13967.559999999992,0.0,2,0
454,4994.81,0.0,1,0
1252,8685.019999999999,0.0,1,0
1587,2164.49,3755.02,1,0
836,48173.89999999998,0.0,0,0
1482,1939.4500000000005,1906.6900000000005,1,0
1069,11800.11,4102.72,1,0
468,7370.879999999997,0.0,1,0
2462,2777.759999999999,0.0,2,0
3107,3648.0299999999993,0.0,2,0
1074,9522.54,2734.42,1,0
486,4814.039999999999,0.0,1,0
804,4067.66,0.0,1,0
2525,25794.430000000008,871.9,0,0
432,3404.6800000000007,0.9,1,0
291,2683.7700000000004,1.0,1,0
1535,3351.6,0.0,1,0
240,585.82,1488.2900000000002,1,0
629,2718.13,0.0,1,0
784,9465.300000000005,0.0,1,0
470,7715.1799999999985,0.0,1,0
703,4781.23,0.0,1,0
2517,10764.499999999998,0.0,2,0
3107,4302.780000000002,0.0,2,0
3437,3222.920000000001,5636.68,2,0
910,7323.980000000001,3205.5,1,0
2791,18975.01000000001,0.0,2,0
1780,7351.73,0.0,2,0
358,2885.1800000000003,0.0,1,0
1149,16203.689999999997,0.0,0,0
3109,3083.890000000001,3473.6400000000003,2,0
900,21323.17,0.0,0,0
458,27263.30000000001,5254.04,0,0
341,3439.79,0.0,1,0
552,9365.820000000002,1.26,1,0
671,4445.81,0.0,1,0
279,3357.8000000000006,0.0,1,0
637,1837.84,2109.29,1,0
3457,10608.010000000002,2569.04,2,0
745,5050.280000000002,0.0,1,0
874,12967.959999999995,0.0,1,0
3100,8847.86,792.2,2,0
747,7517.790000000001,0.0,1,0
973,3421.88,1583.12,1,0
1810,6792.110000000001,0.0,2,0
1291,25778.44000000001,622.1500000000001,0,0
428,7466.219999999998,0.0,1,0
1158,3744.82,0.0,1,0
3274,2258.110000000001,1694.82,2,0
240,1780.9199999999998,997.05,1,0
436,5356.380000000001,4955.5,1,0
331,8201.94,0.0,1,0
1853,1547.4099999999994,0.0,2,0
1021,3137.2700000000013,0.0,1,0
3476,1060.5500000000002,127.61,2,0
987,8297.209999999997,3.03,1,0
2724,2451.8600000000006,0.0,2,0
432,16475.949999999997,0.0,0,0
390,8714.440000000002,1097.86,1,0
439,1664.3000000000004,0.0,1,0
1930,4380.739999999999,0.0,2,0
3209,20122.16,129.15,2,0
593,987.7500000000005,382.24,1,0
703,3541.130000000001,0.0,1,0
1378,2904.21,0.0,1,0
2473,10297.349999999997,8084.55,3,0
684,11968.920000000002,0.0,1,0
957,3794.68,0.0,1,0
455,7784.150000000002,7284.349999999999,3,0
1389,4952.930000000001,11134.62,3,0
2376,12104.57,0.0,2,0
1410,894.6,3729.85,1,0
1342,4318.980000000001,0.0,1,0
370,8500.769999999999,0.0,1,0
1467,1471.69,0.0,1,0
287,14729.19,30.66,1,0
3041,10424.81,0.0,2,0
2372,4741.570000000001,603.8,2,0
2720,10299.909999999998,0.0,2,0
1247,3392.000000000001,0.0,1,0
699,2244.99,0.0,1,0
1302,8757.7,0.0,1,0
1126,2942.32,69.29,1,0
595,8005.149999999998,0.0,1,0
2444,1519.3899999999996,0.0,2,0
831,714.1200000000001,945.49,1,0
227,16980.960000000003,0.0,0,0
187,28450.119999999995,2426.58,0,0
619,12465.760000000006,1.0,1,0
448,51.81999999999999,1359.74,1,0
1438,14421.379999999996,1.0,0,0
2709,26022.5,0.0,0,0
214,3124.08,2296.6,1,0
548,5350.13,2429.65,1,0
420,2603.8699999999994,0.0,1,0
481,498.6399999999999,2550.26,1,0
1024,15299.989999999998,2787.0200000000004,0,0
730,9593.830000000002,1.0,1,0
876,6963.999999999999,0.0,1,0
2509,21687.67000000001,91.62,0,0
2579,5828.260000000002,0.0,2,0
1022,2407.7500000000005,353.33,1,0
950,16569.879999999997,4102.62,0,0
3089,2109.82,396.55,2,0
1620,4245.03,6.0,1,0
757,2634.470000000001,3370.5,1,0
3035,6540.289999999999,0.0,2,0
1734,6074.880000000001,0.0,2,0
493,1142.48,0.0,1,0
1930,1915.61,0.0,2,0
488,115.62,11688.04,3,0
798,1617.6600000000003,0.0,1,0
352,14681.27,0.0,1,0
2867,1022.7599999999998,36.14,2,0
569,2382.7899999999995,0.0,1,0
2288,5605.160000000001,0.0,2,0
2575,5155.900000000002,1.0,2,0
235,12222.19,5908.999999999999,3,0
725,39180.810000000005,3.02,0,0
1291,7305.360000000001,156.59,1,0
810,5456.7999999999965,2.0,1,0
207,14861.439999999997,0.0,1,0
637,644.11,293.22,1,0
194,1062.7700000000002,0.0,1,0
2858,3943.369999999999,0.0,2,0
1419,7157.239999999999,0.0,1,0
2860,2130.66,3245.17,2,0
662,421.6200000000001,25.18,1,0
286,41554.580000000016,5755.79,0,0
233,2835.519999999999,0.0,1,0
2252,6712.919999999998,0.0,2,0
482,12942.010000000002,1713.47,1,0
555,932.04,1.0,1,0
996,10348.32,1087.11,1,0
1980,5234.67,5575.45,2,0
513,1830.27,6356.56,3,0
734,7756.929999999999,1478.82,1,0
537,6712.94,5.0,1,0
392,7474.650000000002,0.0,1,0
869,1467.22,0.0,1,0
810,5670.79,1.74,1,0
731,19190.96000000001,0.0,0,0
698,4420.55,0.0,1,0
2320,5890.179999999999,89.07,2,0
2660,4178.210000000001,0.0,2,0
1297,1103.09,0.0,1,0
818,4221.890000000001,0.0,1,0
1735,8864.369999999997,0.0,2,0
606,10287.449999999992,0.0,1,0
812,8661.339999999998,0.0,1,0
561,4880.71,1232.34,1,0
2896,1488.1499999999994,4928.65,2,0
2309,19270.09,0.0,0,0
472,5762.970000000004,3554.67,1,0
694,2530.1800000000003,0.0,1,0
2323,5238.44,797.55,2,0
2809,3319.7500000000014,0.0,2,0
383,5172.19,1887.89,1,0
1073,3044.81,0.0,1,0
212,2786.9000000000005,5428.599999999999,1,0
561,1794.5099999999993,445.37,1,0
2717,6272.560000000001,5092.81,2,0
1389,1250.13,1291.29,1,0
3190,7139.239999999999,0.0,2,0
1515,12064.239999999996,0.0,1,0
1337,2617.3,0.0,1,0
824,13446.779999999992,496.75,1,0
222,1209.97,0.0,1,0
2009,13464.66,4.0,2,0
646,7829.089999999997,1636.49,1,0
979,4060.32,151.16,1,0
635,3681.43,1.29,1,0
2286,3858.89,0.0,2,0
313,1322.8,0.0,1,0
2166,655.99,1000.04,2,0
475,17547.129999999997,0.0,0,0
800,5983.459999999998,0.0,1,0
2952,8356.099999999999,9400.460000000005,3,0
3074,14818.18,362.09,2,0
2654,5083.250000000001,0.0,2,0
456,2603.6800000000007,2109.19,1,0
490,4608.429999999999,0.0,1,0
380,9494.81,0.0,1,0
2342,22704.26,1688.37,0,0
2711,2492.9200000000005,0.0,2,0
1056,6487.459999999998,0.0,1,0
3023,6527.320000000001,3720.47,2,0
260,925.17,10.81,1,0
696,5064.5,828.7,1,0
373,6264.720000000002,0.0,1,0
643,5762.999999999999,0.0,1,0
3267,7294.1500000000015,2971.01,2,0
507,1264.2300000000002,715.66,1,0
905,1521.93,0.0,1,0
2599,10757.52,0.0,2,0
3073,2775.5800000000004,0.0,2,0
1128,7361.870000000001,0.0,1,0
1088,31206.150000000005,0.0,0,0
837,5200.399999999998,2718.48,1,0
868,5012.75,2394.12,1,0
412,486.35,0.0,1,0
2952,6823.28,0.0,2,0
2360,1290.41,2341.6600000000003,2,0
182,1207.84,0.0,1,0
1388,1317.3100000000004,1483.32,1,0
296,1698.8699999999994,1436.4300000000003,1,0
630,1990.9200000000003,0.0,1,0
2372,3665.41,0.0,2,0
737,15955.860000000002,0.0,0,0
488,12758.630000000006,4886.029999999999,1,0
473,0.0,0.0,1,1
3059,2062.54,0.0,2,0
508,2880.2200000000003,0.0,1,0
284,2328.78,0.0,1,0
2667,2480.8000000000006,922.57,2,0
819,8587.44,1142.8,1,0
492,19865.86,114.5,0,0
444,5416.680000000001,5107.370000000001,1,0
2340,2741.150000000001,0.0,2,0
1989,1521.39,44.63,2,0
2496,16672.549999999996,1080.6799999999998,2,0
1918,25180.89999999999,5752.679999999999,0,0
1007,17727.6,14.11,0,0
3165,17836.309999999998,0.0,2,0
358,2125.59,1819.76,1,0
468,6793.159999999998,3848.03,1,0
1008,2746.3999999999987,2063.13,1,0
210,0.0,415.83,1,0
278,12144.579999999994,5358.67,1,0
454,2938.13,0.0,1,0
1295,5284.130000000001,29.71,1,0
1163,1574.8000000000002,0.0,1,0
361,5.88,638.39,1,0
339,1887.9100000000003,1011.5799999999998,1,0
492,3458.3,915.16,1,0
1268,35713.65000000001,1248.38,0,0
1858,2854.16,0.0,2,0
228,3621.02,11115.080000000002,3,0
494,2342.21,0.0,1,0
584,8009.259999999996,0.0,1,0
495,7034.840000000001,1099.83,1,0
1160,6725.949999999998,0.0,1,0
1783,3968.290000000001,1697.75,2,0
1007,3027.47,625.23,1,0
1184,664.7900000000001,434.91,1,0
595,2376.6800000000007,0.0,1,0
1218,6541.009999999998,0.0,1,0
221,3994.6,0.0,1,0
2053,3627.0699999999993,0.0,2,0
329,17483.970000000012,1.34,0,0
2602,1643.88,0.0,2,0
3210,6603.939999999999,0.0,2,0
802,5652.6900000000005,1.0,1,0
413,0.0,0.0,1,1
254,3261.44,0.0,1,0
1656,30956.810000000005,2392.22,0,0
240,19200.84999999999,4629.05,0,0
930,1883.0,5115.48,1,0
957,7603.579999999998,8650.08,3,0
2287,9409.839999999997,0.0,2,0
2924,2224.7900000000004,11917.46,3,0
599,4403.839999999998,0.0,1,0
1218,1688.4400000000005,0.0,1,0
398,13776.91,834.62,1,0
2027,3790.44,71.38,2,0
2750,538.99,2453.9500000000003,2,0
255,2521.2699999999995,0.0,1,0
230,1268.0099999999998,0.0,1,0
1329,2599.11,0.0,1,0
510,4896.840000000002,0.0,1,0
342,1914.57,14.58,1,0
791,12645.11,0.0,1,0
692,1109.36,8160.13,3,0
1524,6256.059999999998,4754.65,1,0
411,6064.029999999998,749.08,1,0
2092,8766.929999999998,0.0,2,0
1279,2108.4700000000003,1245.17,1,0
787,10552.96,0.0,1,0
3045,2086.53,5527.11,2,0
703,27261.2,718.07,0,0
650,19910.980000000007,68.15,0,0
236,981.12,0.0,1,0
317,1833.46,976.08,1,0
372,2957.880000000001,0.0,1,0
3083,2846.1599999999985,0.0,2,0
992,7009.16,3591.6800000000003,1,0
1309,6105.42,0.0,1,0
1076,3704.88,0.0,1,0
794,27.239999999999995,4613.99,1,0
1304,1569.9999999999998,3658.28,1,0
3047,1661.5700000000002,617.1800000000001,2,0
449,7028.639999999999,0.0,1,0
721,4989.86,0.0,1,0
1707,5259.890000000001,3985.47,2,0
2406,2213.7600000000007,0.0,2,0
461,2046.15,13.57,1,0
529,13356.970000000005,940.07,1,0
2406,3246.260000000002,1219.0799999999997,2,0
1087,13819.710000000005,0.0,1,0
1055,15766.629999999996,1063.95,0,0
378,10038.34,0.0,1,0
328,1303.72,6859.139999999999,3,0
2831,10840.039999999995,0.0,2,0
2651,1291.0800000000002,0.0,2,0
637,516.23,0.0,1,0
3436,9645.11,0.0,2,0
257,19983.800000000003,2832.17,0,0
3651,17689.540000000005,0.0,2,0
360,594.11,0.0,1,0
2880,12421.969999999998,454.77,2,0
3525,5413.260000000001,0.0,2,0
2410,3014.7700000000004,0.0,2,0
3156,2971.39,0.0,2,0
995,23783.13000000001,2.0,0,0
882,4047.400000000001,0.0,1,0
2538,6959.959999999998,0.0,2,0
336,44228.920000000006,41.33,0,0
1444,5226.57,0.0,1,0
367,11615.53,0.0,1,0
483,11570.989999999996,0.0,1,0
756,3949.9600000000014,0.0,1,0
2453,3561.8399999999983,0.0,2,0
185,12790.27,0.41,1,0
658,3306.4300000000003,1789.88,1,0
300,5606.759999999998,0.0,1,0
2763,8951.230000000005,160.07,2,0
2254,7558.27,4.6,2,0
526,790.0600000000002,0.0,1,0
268,6173.519999999999,2565.01,1,0
667,3120.910000000001,0.0,1,0
383,2040.250000000001,133.91,1,0
1026,606.7399999999999,0.0,1,0
2917,1981.12,0.0,2,0
541,4114.180000000001,2.01,1,0
1524,4567.510000000002,0.0,1,0
862,3020.750000000001,44.95,1,0
196,9242.27,0.0,1,0
491,12100.999999999996,1099.86,1,0
503,1611.8500000000006,0.0,1,0
266,7944.080000000001,0.0,1,0
1957,2017.54,0.0,2,0
1295,4279.069999999999,0.0,1,0
2926,7612.01,0.0,2,0
729,4868.700000000001,8683.849999999999,3,0
704,8910.470000000001,5920.849999999999,3,0
2359,11354.510000000004,7341.44,3,0
1461,12.57,825.85,1,0
300,3152.919999999999,3282.03,1,0
1697,5233.559999999999,0.0,2,0
494,1254.8099999999995,0.0,1,0
489,2617.3300000000013,2045.48,1,0
1247,7589.659999999996,0.0,1,0
555,1811.18,0.0,1,0
3097,8697.72,0.0,2,0
522,3004.79,561.74,1,0
1321,2097.669999999999,1.0,1,0
417,611.5600000000002,0.0,1,0
429,4096.51,0.0,1,0
1623,2881.94,0.0,1,0
3443,6757.969999999998,0.0,2,0
205,8896.450000000003,0.0,1,0
1873,7.24,0.0,2,0
2553,13659.180000000004,0.0,2,0
529,5659.370000000003,599.23,1,0
2011,11823.689999999991,0.0,2,0
2600,9691.28,0.0,2,0
2237,4429.4800000000005,1556.4800000000002,2,0
821,3036.920000000001,1.0,1,0
1380,23246.640000000007,0.0,0,0
320,4232.4800000000005,1393.52,1,0
454,8457.439999999995,0.0,1,0
2785,5453.35,25.85,2,0
1738,1602.2799999999995,0.0,2,0
776,4707.74,1873.04,1,0
325,6096.170000000002,762.61,1,0
675,8716.19,0.0,1,0
1087,12325.699999999995,0.0,1,0
449,2211.89,0.0,1,0
1662,1192.2799999999995,0.0,1,0
258,2070.7899999999995,0.0,1,0
345,8539.269999999999,0.0,1,0
539,13877.999999999996,0.0,1,0
216,20145.15999999999,0.0,0,0
1790,1305.59,270.81,2,0
2478,3086.76,0.0,2,0
2519,19223.61,607.4399999999999,2,0
285,0.0,0.0,1,1
599,30196.470000000005,0.0,0,0
1992,7154.519999999999,0.0,2,0
211,3509.0899999999992,0.0,1,0
1070,10438.639999999998,0.0,1,0
895,7536.01,2222.03,1,0
2320,3426.9900000000007,0.0,2,0
2407,10002.819999999998,0.0,2,0
2800,5703.89,25.86,2,0
3084,9634.910000000003,0.0,2,0
2620,21219.59,14943.559999999998,3,0
400,1884.0499999999995,0.0,1,0
298,2443.36,1.0,1,0
1107,7780.120000000004,1890.4,1,0
1725,511.98,1771.56,2,0
667,5635.37,0.0,1,0
656,5996.569999999997,0.0,1,0
1137,5198.370000000002,0.0,1,0
352,1284.1500000000003,0.0,1,0
1214,6382.799999999997,0.0,1,0
2844,19611.56999999999,2.0,2,0
694,1790.5899999999992,2790.6,1,0
319,5255.63,0.0,1,0
2342,2420.1900000000005,0.0,2,0
1362,3432.3300000000004,0.0,1,0
3209,2337.19,4045.87,2,0
1584,15334.579999999994,0.0,0,0
355,30103.050000000003,0.0,0,0
3073,5021.140000000002,1310.71,2,0
3438,18577.41,0.0,2,0
669,7279.3,31.12,1,0
1811,4287.29,0.0,2,0
780,8092.23,0.0,1,0
854,4232.650000000001,0.0,1,0
3048,12133.109999999995,1.0,2,0
2296,15464.21,0.0,2,0
759,6345.249999999999,0.0,1,0
2776,8054.989999999998,150.79000000000002,2,0
439,11325.94,0.0,1,0
1181,4496.360000000001,849.83,1,0
943,3771.480000000001,753.72,1,0
509,1879.04,2.0,1,0
631,1044.9699999999998,30.3,1,0
3013,21081.92000000001,4853.089999999999,2,0
2068,17449.999999999996,4866.800000000001,0,0
749,10033.919999999996,395.37,1,0
1871,1054.3300000000004,0.0,2,0
1250,7709.259999999998,2402.98,1,0
734,20125.430000000004,748.9,0,0
482,1336.58,0.0,1,0
2748,13318.289999999994,0.0,2,0
663,6975.930000000001,0.0,1,0
2056,5365.069999999999,2035.28,2,0
574,3726.64,0.0,1,0
3262,3387.6100000000006,0.0,2,0
1628,21208.59,1016.87,0,0
555,2864.7300000000014,3291.4300000000003,1,0
275,4479.71,2857.7200000000003,1,0
3107,3858.9100000000008,0.0,2,0
2404,4088.4500000000007,3712.94,2,0
871,4295.98,599.75,1,0
1455,9529.849999999997,0.0,1,0
757,6472.83,0.0,1,0
2679,7318.409999999998,0.0,2,0
1614,4143.070000000001,0.0,1,0
401,1642.9999999999998,0.0,1,0
362,2364.920000000001,2426.84,1,0
461,2697.4400000000005,0.0,1,0
2159,5475.689999999999,3.0,2,0
1670,11469.459999999995,0.0,2,0
622,3438.57,0.0,1,0
2607,971.67,0.0,2,0
2875,897.28,0.0,2,0
326,1171.2500000000002,155.03,1,0
640,6472.879999999999,0.0,1,0
513,1131.8600000000004,0.0,1,0
3651,7032.33,0.0,2,0
3014,7681.149999999999,0.0,2,0
611,19620.480000000007,0.0,0,0
194,1666.86,51.01,1,0
220,8053.250000000002,0.0,1,0
410,2208.84,0.0,1,0
2057,11294.559999999996,12885.01,3,0
2512,4574.41,3068.93,2,0
1775,5798.89,3155.23,2,0
747,10831.509999999998,39.1,1,0
1340,8280.269999999999,0.0,1,0
898,20929.83,0.0,0,0
549,2240.4700000000003,157.76,1,0
340,19552.29,1610.92,0,0
2816,36814.23,0.0,0,0
1334,15346.80999999999,2145.53,0,0
2508,4515.759999999999,0.0,2,0
1093,12289.460000000005,0.0,1,0
2618,8021.2000000000035,0.0,2,0
1244,8165.970000000002,0.0,1,0
478,12796.969999999998,0.0,1,0
949,7269.789999999996,799.98,1,0
875,2836.1900000000005,362.34,1,0
716,14364.130000000005,1.0,1,0
3127,1319.4800000000002,126.66,2,0
558,11232.089999999998,32.2,1,0
205,7915.77,1.0,1,0
767,4830.68,1.0,1,0
497,1856.67,0.0,1,0
2819,22316.670000000016,0.0,0,0
1972,848.9799999999999,1277.71,2,0
247,2054.19,0.0,1,0
3112,32097.59,0.0,0,0
1032,5360.07,0.0,1,0
2656,35178.28,0.0,0,0
272,319.03,2537.05,1,0
1744,5670.780000000002,0.0,2,0
708,47275.64,0.0,0,0
452,6363.16,1443.0500000000002,1,0
1935,12772.899999999998,42.39,2,0
1977,546.27,0.0,2,0
1944,7012.680000000004,0.0,2,0
1158,14930.88,1.66,0,0
3651,3929.89,8639.59,3,0
767,0.0,0.0,1,1
1180,1476.2199999999998,0.0,1,0
923,11146.02,0.0,1,0
856,1805.52,0.0,1,0
1658,27.84,9275.95,3,0
202,15686.290000000005,0.0,0,0
230,7379.449999999996,0.0,1,0
239,8637.22,0.0,1,0
3105,3884.07,1400.15,2,0
2167,3541.830000000001,0.0,2,0
878,3007.96,0.0,1,0
670,5025.73,97.18,1,0
583,4289.119999999998,177.77,1,0
523,247.85,0.0,1,0
290,5615.73,0.0,1,0
618,702.02,601.18,1,0
465,19470.14,1521.02,0,0
419,22514.500000000004,1545.77,0,0
940,2264.24,1038.54,1,0
425,3846.86,3.0,1,0
2743,5393.110000000001,0.0,2,0
537,811.9099999999997,0.0,1,0
354,6742.27,0.0,1,0
1246,4612.969999999999,1.6700000000000002,1,0
2831,14412.36,0.0,2,0
1014,32.239999999999995,1870.18,1,0
1654,6312.149999999996,0.0,2,0
651,8352.650000000005,0.0,1,0
370,2324.56,0.0,1,0
1443,1712.0199999999995,410.5,1,0
758,2606.63,0.0,1,0
1416,3693.6800000000007,0.0,1,0
338,7795.459999999998,7794.719999999999,3,0
580,2682.0800000000013,0.0,1,0
3651,6235.539999999996,390.77,2,0
363,17156.229999999996,19.7,0,0
377,844.9299999999998,1124.16,1,0
727,2559.71,0.0,1,0
655,4682.770000000001,1956.12,1,0
1121,4539.27,120.13,1,0
728,4690.62,10096.330000000002,3,0
3651,8839.019999999999,3.0,2,0
781,5684.190000000001,0.0,1,0
643,5216.260000000001,80.11,1,0
1965,15312.099999999997,2096.6,2,0
307,6586.6,2140.61,1,0
756,3293.02,530.6999999999999,1,0
367,9551.509999999998,1774.4,1,0
734,12413.23,99.43,1,0
262,950.55,0.0,1,0
1927,2692.1600000000003,0.0,2,0
276,54396.98,0.0,0,0
1442,5141.349999999999,35.64,1,0
346,6211.279999999999,0.0,1,0
1930,3253.84,0.0,2,0
2791,4594.73,0.0,2,0
511,14829.149999999994,0.0,1,0
950,2087.2300000000005,0.0,1,0
551,8858.64,0.0,1,0
1163,12077.27,721.9799999999999,1,0
2286,1094.62,880.5,2,0
478,4405.359999999999,0.0,1,0
311,6242.84,0.0,1,0
1041,4686.56,0.0,1,0
657,1578.8399999999997,1289.88,1,0
208,1735.2100000000005,302.93,1,0
352,7388.159999999999,1056.33,1,0
884,2733.3399999999992,0.0,1,0
793,22591.94000000001,0.0,0,0
601,145.60000000000002,5200.36,1,0
1116,9878.39,1026.06,1,0
3107,12944.22,0.0,2,0
1174,4434.46,159.81,1,0
3045,7451.089999999999,0.0,2,0
1248,2175.05,211.27,1,0
2774,1769.0899999999997,0.0,2,0
626,4234.829999999999,0.0,1,0
485,11153.22,0.0,1,0
530,1095.5100000000002,3891.73,1,0
325,15556.279999999995,0.0,0,0
